,userid,playcounts,trackid
301,1aaa1f27b89ac202bd94fd17711a0aaa3d5f9dc3,8,TRAEHHJ12903CF492F
302,36d90a24eb94ab8551350040d2d3bded4875e8de,3,TRAEHHJ12903CF492F
303,697e82d93a8ae731664110b8d2297cbf5d86d408,25,TRAEHHJ12903CF492F
304,d3847265d2437f145b4a02c6c96df104f4ba165e,4,TRAEHHJ12903CF492F
305,6b9c2be408ec294623e0943aeb5be04fbd321981,10,TRAEHHJ12903CF492F
306,fffed0bee753cd78494011b8b55dafd4f5c7e5ff,3,TRAEHHJ12903CF492F
307,de04b516c40c395365df255f9a5e30b02e2652ea,2,TRAEHHJ12903CF492F
308,7fe16cc671e85b9d73df5140652b126726076b51,1,TRAEHHJ12903CF492F
309,68293aef46f94c5ca65b9bc8679f6668ad228e4a,1,TRAEHHJ12903CF492F
310,6b86741eaf3dbfb8c85771bfbb205ced028659ef,13,TRAEHHJ12903CF492F
311,d041a6db614920ee69fb3a56a42e1261882f2948,1,TRAEHHJ12903CF492F
312,84a88864a610808ab9eb5621343f2540c2ac418a,5,TRAEHHJ12903CF492F
313,52de2b6dafa05bd232a2485964a7e094baffb866,2,TRAEHHJ12903CF492F
314,7e3b26af71a35fd42a2c27c6bd54b9368e5fb19a,17,TRAEHHJ12903CF492F
315,191bfdd364f9777083da66240df00d95712edb25,1,TRAEHHJ12903CF492F
316,216c45b0caf0e1e3169f842f07157897a1f35e35,7,TRAEHHJ12903CF492F
317,023a8da65bc709e62d7ef5f9c8d3149d820c565b,1,TRAEHHJ12903CF492F
318,5700a7ab9f582bdd6c1bdc9351a5487dd4739380,1,TRAEHHJ12903CF492F
319,7dff12ce97b20835228247b316afd378be2d0d72,1,TRAEHHJ12903CF492F
320,3a280d1855a284a73aa4275699456a1f7aa1303b,1,TRAEHHJ12903CF492F
321,52ad225054ed091d2e2d2b2ad93902ab703aa251,1,TRAEHHJ12903CF492F
322,700d419de04322c3da044d381d05b5d7b51b726c,5,TRAEHHJ12903CF492F
323,69a4984c5a1a32212301e3d882ee128dea7b6489,1,TRAEHHJ12903CF492F
324,d2ccc08f4926111295d49a4ebc90e836af8e3a39,1,TRAEHHJ12903CF492F
325,8f5345ac2b707a6bded81c5abccf9ea9f527dc99,1,TRAEHHJ12903CF492F
326,23bbc263f03ef9ff878eb96aaff1df59789ce5c1,1,TRAEHHJ12903CF492F
327,c167505a62ac164511fed5ed4e32ac4b69767790,83,TRAEHHJ12903CF492F
328,da34f6e778ac708fc0ad29bf08676f9817c32582,1,TRAEHHJ12903CF492F
329,4f2192a67d1efd073a0df55a75dcc2fe6148c133,4,TRAEHHJ12903CF492F
330,c7373436946a17145c08736f8262bc25b12b77db,58,TRAEHHJ12903CF492F
331,2292fa309cc0066a2dd84b90226f0ffa917aeaf0,5,TRAEHHJ12903CF492F
332,ccfec02d1f1a373f1d1e0322d5712da2ab351751,6,TRAEHHJ12903CF492F
333,1601ae7a5d798b0c08cc586325702d73b0877159,1,TRAEHHJ12903CF492F
334,10fc851994bfc9dc1932709179edf97cc0e7d465,1,TRAEHHJ12903CF492F
335,8429b559e118e02740985bf501232f2d46e2e1c5,2,TRAEHHJ12903CF492F
336,3c5e49e3942cabd7a508107fe72ddd77d530fac7,1,TRAEHHJ12903CF492F
337,7a405ee0b5a476fd8b3155c9f994d27360d7afd3,27,TRAEHHJ12903CF492F
338,7b3aab18a5c32e9ca43cb1af9ca4ad3c4eaacc2d,1,TRAEHHJ12903CF492F
339,bb259380d6d276431a909202489f95556197e03c,3,TRAEHHJ12903CF492F
340,1c28a53ad469b6b16484224a515cf0100674b6d3,2,TRAEHHJ12903CF492F
341,fa20f2e304a95a7467c5f855a4b427a7a394e4b1,30,TRAEHHJ12903CF492F
342,c5f916fab1e08b2007a00c975163665176a3eb06,17,TRAEHHJ12903CF492F
343,3e4a0d417384c282a3b2120ec70b68ff8a57a822,1,TRAEHHJ12903CF492F
344,ec601508d7ba42b0815ead0e3cfa89015e95828a,18,TRAEHHJ12903CF492F
345,b44a02210f5464ec3892b02b39fdcfa8264a3002,9,TRAEHHJ12903CF492F
346,4f21b9971d8058da7ddbf77764762aa27e97ca36,4,TRAEHHJ12903CF492F
347,f168f4a36b6fe7d8c3b2ba4fb75b77f516f146cc,1,TRAEHHJ12903CF492F
348,c681c2814c5602c0d173d85880d62632a25f7ce2,6,TRAEHHJ12903CF492F
349,989ed8622d80581687e31c566cc8930732adb2c3,2,TRAEHHJ12903CF492F
350,4990431f992cb3a92206e02cd1cdfed62df05d3f,1,TRAEHHJ12903CF492F
351,2db690ba1282b4cf05d61e90af997e30f7c70a65,1,TRAEHHJ12903CF492F
352,b130348d7a4114ce55a5425d37ada32d118a0ce8,12,TRAEHHJ12903CF492F
353,6d7923b1dad76b15ed6457401880e78750a0c144,1,TRAEHHJ12903CF492F
354,53fc862c186d8bbfbccf2ddeab45aecf51e0edc5,3,TRAEHHJ12903CF492F
355,b2483ca58e7ed239a3bffe806e64e83f1bbaa3f8,3,TRAEHHJ12903CF492F
356,837d860a9d2f1b9312fd9b8dd11b0bd90fbda453,1,TRAEHHJ12903CF492F
357,4ad100348b6aa8299de43d9324f40f9bdaccabc7,2,TRAEHHJ12903CF492F
358,834fc93a163233f5a30abb1bf60b464c63ce7061,24,TRAEHHJ12903CF492F
359,a87875467eada365fd8203dcdeb130d6626e1c7d,1,TRAEHHJ12903CF492F
360,fa2f3b18666a4d225bb9107bc591d48db9dc805b,5,TRAEHHJ12903CF492F
361,5dcfd10987b68dd5184c50a1ea0c43a70b022c4e,26,TRAEHHJ12903CF492F
362,993536b93a2fc42d0845cadb882312680b0048a3,9,TRAEHHJ12903CF492F
363,0e513fd6e686d8426918a70e092a0d0d0d8b47a0,30,TRAEHHJ12903CF492F
364,e5b9ce9601799c4f08179d0150694157c18e64c7,1,TRAEHHJ12903CF492F
365,7b16e9edec2aa2d0a1339a48a6751aa9fb3f7bcd,1,TRAEHHJ12903CF492F
366,56adb095b756eb57e4ab02047b1af2d1913152f8,1,TRAEHHJ12903CF492F
367,483d067a5132adb3258b7f2711e7b852f5d254f5,1,TRAEHHJ12903CF492F
368,a835783992b76a921fc9f5c18993a0c23af3f55c,2,TRAEHHJ12903CF492F
369,c54693ff8cc2e1d6e7e73ed4e1e1a6ed8744ca27,1,TRAEHHJ12903CF492F
370,091aa4db820a925a089d42c6777d0519312f8ea7,1,TRAEHHJ12903CF492F
371,978f6e648bcf6ad25c20f49bbf1273f589c9888b,5,TRAEHHJ12903CF492F
372,a1a0330cf7bb690133e3a31fbe1f413c6fe12c58,4,TRAEHHJ12903CF492F
373,a3e13fafad3c9c848aaa80c76eaeb4ad9af5d0e6,1,TRAEHHJ12903CF492F
374,50af13d5cf3561df99480d2d2dca08ea8f4391de,1,TRAEHHJ12903CF492F
375,8451744aa84b2a9252c1057007cfb3b2b5c34a0a,1,TRAEHHJ12903CF492F
376,5941afce719cbd8a28120199f68a3b2f70fcff1b,1,TRAEHHJ12903CF492F
377,cd3efaa9a5629f8174a89b7c8c803ad399bda724,1,TRAEHHJ12903CF492F
378,28e746dacaa2255ddb4f1e474172970a3f515875,1,TRAEHHJ12903CF492F
379,0c1ad1d0f283e82270952230fad6304f96f9cba3,1,TRAEHHJ12903CF492F
380,59cb47c2b3dcdd688a24640b5333c4ebbe415e8a,30,TRAEHHJ12903CF492F
381,fc983014766876350c34129ae3d7bd8e0d38dea0,79,TRAEHHJ12903CF492F
382,8669ab7e9c65339bd1045a26c754ad6030138b31,2,TRAEHHJ12903CF492F
383,78ae27c7f5dc82b6423b55dc579f4171366ad17c,7,TRAEHHJ12903CF492F
384,e3f32079c4a3212f02ee0a4b9765c3f677ace2ca,5,TRAEHHJ12903CF492F
385,d0bc9d72299f492db0ef523e1b99f1e1764e8ae1,13,TRAEHHJ12903CF492F
386,1d520dafba1ad517357badaabea64e032af9174a,1,TRAEHHJ12903CF492F
387,532eb475a4f00c450b396cdc32877bff76662136,40,TRAEHHJ12903CF492F
388,472169e88da8e9430da84e22f14e36b1ae7ea766,3,TRAEHHJ12903CF492F
389,6893d3f8d5096dc617fa68451b88575a5d67ec7b,1,TRAEHHJ12903CF492F
390,230b0ebbde46c10bd80594f37f940e7f9743dee4,1,TRAEHHJ12903CF492F
391,94f36dedbbaa9f7099a889299333186ccb061b2f,5,TRAEHHJ12903CF492F
392,5fdb32b2b877d87516c2b0c9a0168d104e66cec3,5,TRAEHHJ12903CF492F
393,113f319b54c94992ab5cb52cc80f6f3f5d0caca6,2,TRAEHHJ12903CF492F
394,588ebb2b9b9606a817356d0f68e719cdb8aa06b8,18,TRAEHHJ12903CF492F
395,61313cd88258a6f3a9f891c68edb5f18f3978349,11,TRAEHHJ12903CF492F
396,471557532517fc580253fcba72f3b11ec646f261,2,TRAEHHJ12903CF492F
397,2db256f0754cbf72fae8c43d503094061525850d,2,TRAEHHJ12903CF492F
398,1bb9c1aff51d59d9a62ef4922557e9703ff2c52e,1,TRAEHHJ12903CF492F
399,46df1ce9ab0596d935d4e52fdaf7aea9ecb7cd7e,27,TRAEHHJ12903CF492F
400,1f60df7f98c59fc7c126a6e5fefd34486fc235ed,2,TRAEHHJ12903CF492F
401,50c43542b8e320e527ed9d3ab1f657da36c2c7c0,5,TRAEHHJ12903CF492F
402,6db13365bd4f60a882174a781c3bd8c2c40c5c62,1,TRAEHHJ12903CF492F
403,68145a3fa4a800fe883332eee9d3b0f38978a643,24,TRAEHHJ12903CF492F
404,2a3cc6d77dab07d9e4d7ad26fda0a6391604d663,7,TRAEHHJ12903CF492F
405,c28be0c24b43b00da0a0f9d840f7280480d69ab2,1,TRAEHHJ12903CF492F
406,eabb9bf8bfd313660a1fb4375c94ed720f421a9b,13,TRAEHHJ12903CF492F
407,d7bde9db22fbaad24b598fb9949f2d0b4e2694d1,1,TRAEHHJ12903CF492F
408,190692b3def147ca6af0d2542c1273ac580637c8,4,TRAEHHJ12903CF492F
409,0d4cb4426d7360199e44cc2d753d540bd20a443f,13,TRAEHHJ12903CF492F
410,4039ef05c18679e265c670f09da02ebd2fd0a4ce,6,TRAEHHJ12903CF492F
411,10a59fe081a89f5715f8e6f8f836646968608c15,1,TRAEHHJ12903CF492F
412,ed37354496357bd52d21fdf2db09e6ef52cbaa8f,72,TRAEHHJ12903CF492F
413,7d85b3c3cda80a22042a79ff773cd4e5052f58ca,1,TRAEHHJ12903CF492F
414,409813710cacaa886153643fffd7eb6bd2214c71,8,TRAEHHJ12903CF492F
415,615c1f145c6cf993371658357b6ab73a4ac4131e,1,TRAEHHJ12903CF492F
416,d38c6439d39f8a6e88fe03f0a658e0adf3359395,4,TRAEHHJ12903CF492F
417,4cc8df759af9d209abeff2481da745e07c3311e8,2,TRAEHHJ12903CF492F
418,ca2305d106a106d10ce6444c025ef058e10ca78b,3,TRAEHHJ12903CF492F
419,ac4b2e762301610bf623742c2372d5bdcf7a694f,1,TRAEHHJ12903CF492F
420,89dbc70087225def74359e7a5213f386ce34fdca,1,TRAEHHJ12903CF492F
421,4d37391642587a2c19575568bfe6baf8ecd1c231,91,TRAEHHJ12903CF492F
422,d623fffa0a9c97bf995050c9326da5a9f184b6db,6,TRAEHHJ12903CF492F
423,48b0a40ad82604df0206d508c5468cde6bb82a0e,17,TRAEHHJ12903CF492F
424,71506bad58a92be52505958a08489a19b34e706e,1,TRAEHHJ12903CF492F
425,ca87e475d0d428b3a1bac9b2c336149d1e724c62,2,TRAEHHJ12903CF492F
426,e6e97be10a7df8880052b9955848ae88f17a140b,6,TRAEHHJ12903CF492F
427,ae630807cd0af05e5bf9e23e655c65d1a256e64e,2,TRAEHHJ12903CF492F
428,6478c7de0f67a29f7389c46269e08a1532f67164,20,TRAEHHJ12903CF492F
429,e2be5e81984432d092ab48492c485aad6695fd29,1,TRAEHHJ12903CF492F
430,fbe3b17e7cc8976bb1356753861eb3237ca63428,1,TRAEHHJ12903CF492F
431,4cd2c1d82a7a4803260012097e9cb5dc5f8cfe94,2,TRAEHHJ12903CF492F
432,eabbd4f00d23994d645be91af768bee93d7c5755,2,TRAEHHJ12903CF492F
433,f289c9cae4b036d33e5b26f474aa6b5e1b323efa,4,TRAEHHJ12903CF492F
434,dc92fac0fae7aeed625ced1428ab6bdcf9b31ad9,38,TRAEHHJ12903CF492F
435,3cdb2da2d7cca983901842517648c49e769c8220,3,TRAEHHJ12903CF492F
436,3bf73416065b302ffaca76e0efc7348d5538f033,24,TRAEHHJ12903CF492F
437,4d09d4c4dbb85064d9e10daacc4ee52093e2d5d7,1,TRAEHHJ12903CF492F
438,1265cc9069567fa2b9b638fc47643e217908a117,2,TRAEHHJ12903CF492F
439,e387c8d0dcf22e1195410d4d433e3f8ff0cda125,35,TRAEHHJ12903CF492F
440,07c4f5d85a0d63b29023265e766cb304bcd723a9,1,TRAEHHJ12903CF492F
441,ad49560a985c34f79276959a84e73c0e8eaf5a4a,5,TRAEHHJ12903CF492F
442,c6eaab11389756654b6118ae1e8406e4db6c5720,4,TRAEHHJ12903CF492F
443,20547765247bb714f811805f6343628127d4763f,5,TRAEHHJ12903CF492F
444,dbfa09f814542386c44807f4196ba2263e288903,2,TRAEHHJ12903CF492F
445,989586b253b1fde88827704f2de5a39ec0ce8dbb,16,TRAEHHJ12903CF492F
446,3e154f655302a515efe03d9269f0843a012d60a2,3,TRAEHHJ12903CF492F
447,f197de8e4994e5861e00e2de54e3cef287e65eb0,1,TRAEHHJ12903CF492F
448,4aea002c3879e864c186c80cec2fc26453a19ed2,5,TRAEHHJ12903CF492F
449,8481d9bf76f6fa4d38ed92d2746d3863d6b9f21a,5,TRAEHHJ12903CF492F
450,cc20b5e701adc839083d42768a367b31f241bb51,1,TRAEHHJ12903CF492F
451,4643961b3723ba376f90281060cb8e605071de09,3,TRAEHHJ12903CF492F
452,4acd006419581535d6c1722e47979d26a6251d15,5,TRAEHHJ12903CF492F
453,1dba1ea8e72c61a9bb6a1e841e20030112ef5d6a,10,TRAEHHJ12903CF492F
454,6faa6b2dcab5cf9fb4c5c883586585dbb50c583a,5,TRAEHHJ12903CF492F
455,2e063e1d0078a40b77b0aa5f2f8aefd363ebfc4d,1,TRAEHHJ12903CF492F
456,642f0da558a2530464220ef85d084f55b1cc0121,2,TRAEHHJ12903CF492F
457,bd2308f490b2a0611251b9ccf2fdd17491571344,1,TRAEHHJ12903CF492F
458,f5a9c1ae629ab3e0c69ce771d89770f536b4f9b6,3,TRAEHHJ12903CF492F
459,55f45b532e05de0e07b0aae87887305fa2b8b905,2,TRAEHHJ12903CF492F
460,4aeba12bfc58e39147d30a3ece975fa3a2de341f,15,TRAEHHJ12903CF492F
461,14d1df09b587565a909fb65da4dde9132fd2004a,1,TRAEHHJ12903CF492F
462,f7f6c8821f3564cd83961c714ef2b5fe5520433e,2,TRAEHHJ12903CF492F
463,a2d79616400f6f75d62276582bdea1e161878d43,5,TRAEHHJ12903CF492F
464,4bada3aa8b9dafb1e65c7f95be4d0df8a2ef3d2e,8,TRAEHHJ12903CF492F
465,4041d487ff0e3968917d013e218bcedbdb204398,7,TRAEHHJ12903CF492F
466,e3b908fd93a364173258453c586966236d7e6d24,1,TRAEHHJ12903CF492F
467,3c7edca5ace7f07df766e637654c7ec481e32e60,3,TRAEHHJ12903CF492F
468,b066148abe3c200726b9975fa0b41d57ff584f16,10,TRAEHHJ12903CF492F
469,ca3d21c00d3bc90295de927658bc35d830359b9a,6,TRAEHHJ12903CF492F
470,a1aa57d89d5736602ebd00caad06e023459a51bc,1,TRAEHHJ12903CF492F
471,70805e8db1d3a05402b306d6a91eb7ef7a5abcc5,1,TRAEHHJ12903CF492F
472,97bc82cefb25b0cf1a2ad45d2c75ec839cb6cc7b,3,TRAEHHJ12903CF492F
473,3492d2bd510b29a6fa9a4e08789432e635fccaee,1,TRAEHHJ12903CF492F
474,ff438cedcd8fffe980becc7be071e40b628a22f1,1,TRAEHHJ12903CF492F
475,3d8e9e169f2bb51476681a8284ac0021fabf3714,6,TRAEHHJ12903CF492F
476,cf04818cedacfea54c765a84b539c077f5ad6aa9,2,TRAEHHJ12903CF492F
477,3c902328451e31c68cd2b13791b31716c82796a4,1,TRAEHHJ12903CF492F
478,2c8bb7a4a0c66e2d47ee45a4218b3a0914353e43,2,TRAEHHJ12903CF492F
479,bd91b60d22febfd7b0ef6fc5caaee18d7ca921ec,1,TRAEHHJ12903CF492F
480,e66b9ebd751fb3090aee8beb5aebdb0fdc509b1a,1,TRAEHHJ12903CF492F
481,18d3dfa705b0a9bcfee0c2cf160e68e7892c8bbe,13,TRAEHHJ12903CF492F
482,52e15ad0688101aa0866ba90cf2a84b938317b9b,5,TRAEHHJ12903CF492F
483,5269229aadf5b3e90675a813ec98f071129b766f,13,TRAEHHJ12903CF492F
484,e60739497d81262550231e1e41d80997db422c44,5,TRAEHHJ12903CF492F
485,b79d6dae8c24cc2fd6174249bb0a5358e1b43422,12,TRAEHHJ12903CF492F
486,4bd81f5bd5788a8784628fdf367051e7e3b5273a,32,TRAEHHJ12903CF492F
487,1a60d2b89f67e3e6618d7fe0992dadee8ecab429,1,TRAEHHJ12903CF492F
488,9e8152b641a2ce733b30a5002b8dc8236a5a8ab4,3,TRAEHHJ12903CF492F
489,a5914f6dd7b7e63c0c45a7e0f336b217d9c92236,1,TRAEHHJ12903CF492F
490,14d3fb45a3d5e7099d0b6a209a27ceac7e9600fd,26,TRAEHHJ12903CF492F
491,874456fb6ba16c6ea92d02366d2d1b34d83f9111,2,TRAEHHJ12903CF492F
492,f05db07bb8007adf8c6bfa0e60e1900480dce0e3,3,TRAEHHJ12903CF492F
493,84d8e5f618f15470fb2677d2a270e20a1ec3e153,2,TRAEHHJ12903CF492F
494,2eae4a70fb616cd9e6feab9790158f437e555f70,1,TRAEHHJ12903CF492F
495,6af20fe143451cfeafecc7011646b82f1db96ab8,60,TRAEHHJ12903CF492F
496,826316aca97d9ea8a679c4e22cce52d876fb7f42,12,TRAEHHJ12903CF492F
497,7e0520dc845480c08343d63c9898095d7d1b8ae4,5,TRAEHHJ12903CF492F
498,bef87096c91eb1f154f6a4f016f953bf9397c3d6,1,TRAEHHJ12903CF492F
499,ca43af0ca924c61320c9d0fe956674ec4f8a7186,6,TRAEHHJ12903CF492F
500,53a38681be22ffb7ea4439e8fa4937033b7b2cab,61,TRAEHHJ12903CF492F
501,37f908cadb5976f7523bd35b06bb588c2f4cbeda,3,TRAEHHJ12903CF492F
502,8d9efbe9614a5fa48d5508974e3e772d20f3ca17,1,TRAEHHJ12903CF492F
503,9ce46eda54edd9b5e43d03bf167bd4b658d9a0a3,5,TRAEHHJ12903CF492F
504,70f282c8402b4001caa2d02a140dc678640efe81,1,TRAEHHJ12903CF492F
505,00f0fe027bcf6bb8ef4a6c310446781d6098a8e0,33,TRAEHHJ12903CF492F
506,381aff27e97d8ce0729691762d57fbd55821569c,35,TRAEHHJ12903CF492F
507,1e386959563f4f2b42d620c73948bae08d182c34,3,TRAEHHJ12903CF492F
508,805b0b915b66cc60189470def6cc1725351191cf,14,TRAEHHJ12903CF492F
509,bd2c1ee38031326647b0d45b432c18c99eb7a3d5,29,TRAEHHJ12903CF492F
510,f23826576a621d4457d74a8aa92903a72d4388de,1,TRAEHHJ12903CF492F
511,bd8cf2aa71c336a6e5b86247bc8e91ef9a47a729,1,TRAEHHJ12903CF492F
512,3a5531ee5d85c49ce5df920441d5fae01d038df1,2,TRAEHHJ12903CF492F
513,d883deb6ff21fc427f8a2dd9c8d1023808ce6961,3,TRAEHHJ12903CF492F
514,5c79c38b9951ff2043116c3f6495360bbd578534,1,TRAEHHJ12903CF492F
515,5c5a34ceb0f9df0d0837c517146af152c359081e,2,TRAEHHJ12903CF492F
516,377b6d8a8bfba18f5656c5b28a85fccf8c8f3dd8,61,TRAEHHJ12903CF492F
517,b39c9ae2d3b40c2fd9d8d9195e1035bd014b6f8c,2,TRAEHHJ12903CF492F
518,fa5392af475f6622f9cb832073c7206beb9f1b4e,6,TRAEHHJ12903CF492F
519,c1a031fac5f3e053c27b8d3d71bd62cb5aac536b,7,TRAEHHJ12903CF492F
520,cfb33f430d096b0fcad56d414a3e0055087677b2,2,TRAEHHJ12903CF492F
521,7f92863efc555169c923cd5fdc9b56b1343ebf5a,1,TRAEHHJ12903CF492F
522,2cbcbcbee4a497e31ca054213bfbeecde63c7970,15,TRAEHHJ12903CF492F
523,c3fb773bb2f743c048c711305edede6a01bd4b93,9,TRAEHHJ12903CF492F
524,3fac401111829972ee226189d66fb206882bfad1,2,TRAEHHJ12903CF492F
525,443de0b898949a7990effdfd6e47f626b9338978,3,TRAEHHJ12903CF492F
526,1f99dbaa48a6ddd32ee6cee10d74b1ab728d2495,10,TRAEHHJ12903CF492F
527,9b86c6a1e22f91fc04de6b242dcbe3a91b0f73ee,1,TRAEHHJ12903CF492F
528,8d8ce8f87b5add06cd378653132dc6b7afa313a5,3,TRAEHHJ12903CF492F
529,c0a5f63c83db08bc5cd737c25e5b13855f52e14b,3,TRAEHHJ12903CF492F
530,3745ebd6496fe51ac84b8650e91ad4b6549293cf,2,TRAEHHJ12903CF492F
531,a0a11db4d9a9d5095e70b3de9d6415c8e2cc1043,31,TRAEHHJ12903CF492F
532,fca862525d5defe1d18b5c6ea02b7022d99fa215,1,TRAEHHJ12903CF492F
533,b2e5addae2063a57e39461998e28273c0ae0aaca,5,TRAEHHJ12903CF492F
534,be95a18f977e9a23bc8f4615a1780550d2cbb6c8,29,TRAEHHJ12903CF492F
535,0dce9a2b522bd51c90f271aa7bb2aded2e51293f,2,TRAEHHJ12903CF492F
536,54b1a0c38ae09be8521d9ff4b786ad389d501891,2,TRAEHHJ12903CF492F
537,e47fedd81fa716f9063d6d2c496ddcdf71a10acf,5,TRAEHHJ12903CF492F
538,6a4aa1bc8bd02cb91b99ecae9446aab2d5645478,16,TRAEHHJ12903CF492F
539,9cf2d37bc9b8ca3e6ce151306336260c1bb54596,1,TRAEHHJ12903CF492F
540,3fd2697a4a36674ee6ca1c8d06b86079b3a49dd1,1,TRAEHHJ12903CF492F
541,e25a797efd3d3148390ff2553af8ba518810380f,1,TRAEHHJ12903CF492F
542,2ff4890a9484040e3d5848a51990c03bf556ceb6,3,TRAEHHJ12903CF492F
543,76d1e75ad8b1f81f6dc39e9fe92376c62c4de0b0,7,TRAEHHJ12903CF492F
544,f4b5465ec857cabb1905284b17b4750b4b81009a,1,TRAEHHJ12903CF492F
545,d39df7d27646353c87773653d5c3c49f9f983618,1,TRAEHHJ12903CF492F
546,f2e807f897ad18a03b7914a6eec321a69c4de8f7,1,TRAEHHJ12903CF492F
547,af03843447ee4ebf35da8019ad552c3a709e2aa2,2,TRAEHHJ12903CF492F
548,dc45e7369fe907e3a2ffde514232a801ad0b431c,38,TRAEHHJ12903CF492F
549,94b7590e592eb63178ac10359d251a23a24e238b,12,TRAEHHJ12903CF492F
550,91131e6d2289b3c868d27737f524f0e46cd3b676,1,TRAEHHJ12903CF492F
551,753373b15bcb86a6bf34d8733aff9237126b0dec,19,TRAEHHJ12903CF492F
552,32c28f54550d31dde7a0445be794bb33f9af8c86,1,TRAEHHJ12903CF492F
553,ad0f61b8bfcc3426010254f5c7b44297381352ce,7,TRAEHHJ12903CF492F
554,064b4719b92b8193656cf2f4bf1805ec53e845ae,36,TRAEHHJ12903CF492F
555,d58ffc34ad19e8ec0d45a58a63473d2d586e3d35,1,TRAEHHJ12903CF492F
556,39972da676ace8c613189fd10e3962abeff8af22,6,TRAEHHJ12903CF492F
557,5d1717e1d05ba88b64cad925b8f4ed02344de018,1,TRAEHHJ12903CF492F
558,9b5be591dde84b62d69079a00a413518a3f4d83d,1,TRAEHHJ12903CF492F
559,f7b8439b37380586679d9b6f682e5981ce494ffd,1,TRAEHHJ12903CF492F
560,1378d171ab329e134bb8b722251daad08b0f5128,48,TRAEHHJ12903CF492F
561,246818ee4a551df23632bcbb78267b98e44d8f41,1,TRAEHHJ12903CF492F
562,61ee956bc117540f56c9fc2da68558f947633f50,5,TRAEHHJ12903CF492F
563,ef714148382c5710d02c0a47c4a93a5c8736c9f3,1,TRAEHHJ12903CF492F
564,75805ae48803e4abba11ee9c8058c42f82156345,1,TRAEHHJ12903CF492F
565,80989550ef0248ee1eb0503c9afe37797898a70e,1,TRAEHHJ12903CF492F
566,4d0617f31cbef650137947caa50643958baf9441,1,TRAEHHJ12903CF492F
567,021639dd89b1808fbf657ea919597e74f8e48085,5,TRAEHHJ12903CF492F
568,cd8b6346f65312300cbdaed8a33036b0477e5e3e,26,TRAEHHJ12903CF492F
569,fdd00e154cd1c9b5b62eb4d8af8b55a66d5bda0c,1,TRAEHHJ12903CF492F
570,e9587d6c78c13d7403eae0892ec1d0cb433d22da,5,TRAEHHJ12903CF492F
571,4bc1aa1267532a9f033f6e8ec81e33982e7b8672,2,TRAEHHJ12903CF492F
572,8f48ccd2ac1adef931f0ecb31d310ab63723af6a,1,TRAEHHJ12903CF492F
573,ccdf1e3eb4a8b2afea17bb695a842610fd28f910,1,TRAEHHJ12903CF492F
574,b548fc5c2f7cb821edc982ea11efcbf4e7bfa699,42,TRAEHHJ12903CF492F
575,3ba1b920455002159a75efb7a7a99449b29e6f4b,5,TRAEHHJ12903CF492F
576,aa623a8a64fab5c69145741c3dfcb64b11e97546,1,TRAEHHJ12903CF492F
577,8cba0751184c88e99a5a6999ba25bd5ff9fdb208,11,TRAEHHJ12903CF492F
578,61a3b3aa8375861103fca9c38e65c53983fa1948,6,TRAEHHJ12903CF492F
579,4eb689d2f3c366a665486659ffa5d46e4612b010,5,TRAEHHJ12903CF492F
580,fc598b3bd5e1fb65c3aa39e970d48b8508c66358,1,TRAEHHJ12903CF492F
581,1c0f5b756d8242a20c7ec291e1fd794c30140fb3,7,TRAEHHJ12903CF492F
582,6735eace3153a5019ed4edeae6ff8419d2abfba2,1,TRAEHHJ12903CF492F
583,ead68c7d3ad4bd9c05199269cd394a6ef5b8affc,1,TRAEHHJ12903CF492F
584,09bb18f478360b61a44c0d489fff0da54b7e6b58,2,TRAEHHJ12903CF492F
585,e230687e13820c319d12fb42b1952a21ba549133,2,TRAEHHJ12903CF492F
586,0611821474e8ad2209e625015f8fc6656dd6b00d,1,TRAEHHJ12903CF492F
587,ee8ed08304b6b07bd0da2517f664bf38f952cefc,1,TRAEHHJ12903CF492F
588,786e5b2434253e1cad119e2dd300a29fd9d37ae9,2,TRAEHHJ12903CF492F
589,9dc2b5232c8e092f5e6d2c695a314cb1baea8b67,1,TRAEHHJ12903CF492F
590,5ead3e8ebdec194f9c51d4a39d75b5429c62ae32,10,TRAEHHJ12903CF492F
591,5c1a96a0b6d2796f6644b9a9827fef78d6c55c9c,30,TRAEHHJ12903CF492F
592,7584ec233799f76b3a7ad0f0cf10d5fd0fd231e8,151,TRAEHHJ12903CF492F
593,8c5cf99223248947d76a67cd0c78ba35efc1c455,1,TRAEHHJ12903CF492F
594,332e44e2559e21a71ab8a44934333fb969259486,5,TRAEHHJ12903CF492F
595,e4ba1d536c137c62a9e1f62ac2e58654dfb9baec,3,TRAEHHJ12903CF492F
596,662b95adbd33ab015bb67c603e70dd3bb0f24937,57,TRAEHHJ12903CF492F
597,2cb053d064a159e8e7f784d508c6377c4b33cc6a,9,TRAEHHJ12903CF492F
598,82d87d2b014083c4d1ac00743f2d6a1790ac76b4,24,TRAEHHJ12903CF492F
599,75de10252039fa55a1af880ff24866ad7f805145,1,TRAEHHJ12903CF492F
600,3fffc808bd0ccfe0da2e37234524f5dca024ef61,7,TRAEHHJ12903CF492F
601,9d0941eff8f92f6f62271bdff8422e14bdb8ee37,5,TRAEHHJ12903CF492F
602,c394b9fe4f6d058965dc52db2db19462d551f9f3,1,TRAEHHJ12903CF492F
